"Id","Response"
9674,7
9677,1
9683,5
9689,8
9690,6
9691,2
9701,7
9709,8
9712,8
9713,6
9714,5
9717,8
9720,6
9726,8
9729,5
9730,6
9741,8
9747,6
9763,8
9765,6
9771,7
9774,8
9777,5
9779,7
9783,4
9784,7
9791,7
9802,6
9810,6
9818,7
9820,6
9822,8
9825,3
9829,8
9832,7
9839,7
9846,7
9847,6
9852,4
9854,7
9855,1
9857,4
9860,5
9863,4
9866,3
9867,7
9869,8
9875,6
9879,1
9880,7
9885,6
9889,6
9890,6
9898,7
9900,1
9901,3
9917,8
9927,2
9928,5
9933,4
9937,6
9939,7
9940,1
9942,1
9945,8
9946,6
9950,8
9953,2
9954,1
9961,4
9975,7
9980,5
9983,8
9988,2
9989,4
9990,4
9991,7
9993,3
10000,4
10007,8
10010,8
10013,6
10019,6
10024,8
10026,5
10034,8
10037,5
10038,3
10045,7
10046,8
10056,7
10060,8
10062,8
10067,5
10070,2
10073,6
10074,8
10082,6
10086,7
10092,8
10096,8
10110,7
10111,6
10113,8
10115,5
10116,8
10117,7
10132,8
10135,5
10136,7
10144,6
10147,6
10154,6
10162,6
10164,6
10166,3
10167,6
10179,8
10184,8
10192,1
10203,3
10206,1
10215,8
10217,7
10222,7
10227,4
10231,8
10232,6
10236,6
10238,5
10248,6
10252,2
10262,8
10273,6
10288,6
10289,6
10290,7
10291,6
10292,6
10296,5
10302,6
10304,5
10311,6
10312,3
10313,1
10316,4
10318,8
10319,1
10320,7
10324,2
10325,8
10329,1
10330,7
10332,4
10333,6
10344,6
10348,8
10349,5
10352,4
10353,6
10354,8
10356,7
10357,6
10360,6
10362,8
10367,3
10369,8
10370,7
10372,1
10376,8
10377,8
10379,8
10384,7
10388,7
10391,8
10395,8
10403,6
10405,5
10407,7
10411,3
10417,8
10418,7
10420,8
10422,1
10426,3
10447,7
10449,2
10450,3
10453,8
10455,3
10457,2
10458,1
10461,2
10463,1
10467,8
10470,7
10475,5
10482,7
10485,2
10495,6
10501,7
10504,7
10510,8
10513,1
10517,3
10525,1
10530,5
10536,7
10537,6
10540,5
10550,8
10551,3
10552,8
10557,8
10560,5
10562,5
10563,6
10566,1
10568,7
10578,6
10580,1
10587,7
10597,1
10599,6
10606,4
10608,7
10610,5
10614,1
10615,8
10617,7
10625,1
10629,7
10633,1
10636,7
10637,6
10640,8
10649,6
10653,8
10654,8
10656,1
10660,6
10662,6
10667,3
10669,7
10671,6
10672,7
10676,5
10677,8
10680,8
10681,1
10690,7
10702,3
10703,1
10706,8
10708,3
10710,6
10713,8
10718,3
10720,6
10724,1
10726,8
10732,8
10735,6
10739,6
10742,7
10746,1
10747,6
10748,7
10752,8
10754,8
10758,6
10766,7
10768,8
10771,6
10772,8
10781,1
10782,1
10786,8
10788,6
10789,3
10796,1
10798,8
10802,2
10804,4
10812,8
10824,2
10826,6
10833,4
10837,1
10840,1
10841,5
10842,7
10846,3
10848,7
10849,6
10850,8
10853,6
10855,8
10856,7
10858,8
10861,7
10867,6
10883,1
10890,6
10892,7
10893,7
10896,3
10897,1
10901,8
10907,6
10909,8
10910,1
10913,7
10921,8
10926,8
10929,7
10933,1
10936,8
10938,6
10940,4
10941,7
10942,4
10947,6
10949,5
10951,3
10952,4
10955,4
10977,7
10978,6
10979,4
10980,1
10993,1
10995,8
11000,5
11002,7
11008,5
11009,4
11017,8
11023,8
11026,3
11027,2
11036,6
11041,6
11050,6
11075,8
11077,2
11088,5
11090,6
11092,8
11097,1
11101,8
11110,6
11112,1
11113,5
11123,7
11124,3
11126,1
11135,5
11136,1
11139,6
11146,6
11159,7
11166,8
11173,1
11174,2
11177,6
11178,6
11180,7
11188,6
11189,6
11190,2
11192,6
11203,6
11206,1
11209,6
11215,8
11224,8
11225,2
11227,6
11231,2
11242,7
11245,6
11246,5
11249,5
11251,8
11253,8
11255,8
11257,2
11258,7
11265,2
11268,1
11270,8
11272,1
11277,3
11278,7
11282,6
11285,3
11288,6
11293,3
11295,5
11296,1
11301,7
11311,6
11317,3
11320,5
11323,7
11325,3
11331,8
11332,3
11342,4
11345,6
11350,6
11356,1
11357,5
11383,6
11386,7
11387,5
11388,8
11390,1
11392,7
11394,4
11406,7
11410,4
11412,8
11417,6
11418,6
11423,4
