"Id","Response"
3853,4
3861,2
3862,6
3863,3
3867,3
3868,6
3871,7
3873,4
3874,6
3879,6
3881,7
3883,7
3887,6
3888,5
3889,3
3898,2
3901,6
3904,3
3905,4
3907,6
3911,3
3915,6
3917,3
3923,6
3925,2
3931,6
3934,6
3943,6
3946,5
3947,6
3949,4
3958,4
3959,7
3960,3
3969,6
3971,7
3973,7
3976,7
3979,7
3982,7
3992,6
3993,6
3995,6
3997,5
4002,7
4003,7
4006,8
4010,8
4011,6
4012,8
4019,7
4020,1
4026,6
4030,2
4033,3
4034,6
4038,2
4045,7
4046,7
4047,1
4048,7
4055,6
4061,7
4063,1
4066,7
4069,7
4076,7
4081,6
4086,7
4087,8
4094,7
4096,3
4105,5
4107,5
4110,3
4115,6
4128,2
4131,6
4136,2
4140,4
4141,5
4142,7
4146,6
4156,6
4159,6
4171,6
4174,1
4175,1
4180,7
4187,6
4191,2
4193,7
4197,7
4201,6
4203,3
4205,3
4206,3
4209,7
4213,8
4215,5
4220,7
4223,6
4225,7
4234,1
4241,5
4244,6
4247,4
4254,5
4255,1
4262,6
4263,6
4266,2
4269,6
4270,1
4271,5
4274,6
4279,4
4286,2
4287,6
4288,7
4290,1
4294,7
4296,6
4299,6
4302,7
4316,7
4320,4
4321,3
4324,4
4325,2
4326,7
4332,6
4334,7
4343,8
4348,6
4350,6
4353,6
4356,7
4361,6
4367,4
4369,6
4371,6
4373,6
4374,1
4376,7
4393,3
4394,6
4397,2
4398,6
4404,8
4410,6
4411,3
4412,7
4414,3
4415,6
4418,3
4420,6
4426,6
4427,6
4430,3
4431,3
4435,7
4437,3
4438,6
4458,4
4461,5
4462,3
4464,5
4482,7
4484,6
4489,3
4494,7
4496,7
4503,6
4508,3
4515,4
4516,7
4517,7
4518,6
4524,4
4525,1
4527,7
4529,7
4535,5
4538,1
4544,5
4545,4
4550,6
4551,6
4554,7
4563,6
4565,6
4573,6
4576,7
4578,6
4587,6
4590,2
4597,3
4600,6
4608,6
4612,4
4615,7
4616,7
4618,6
4620,4
4622,6
4624,6
4628,4
4631,7
4633,8
4646,3
4648,1
4655,7
4669,7
4673,6
4677,6
4680,7
4683,4
4691,1
4694,7
4697,7
4698,3
4704,6
4711,6
4713,4
4716,3
4724,5
4727,7
4730,4
4731,6
4732,4
4741,1
4742,6
4743,7
4753,7
4758,7
4762,1
4765,4
4782,2
4787,6
4788,7
4789,1
4790,6
4792,7
4797,6
4805,5
4806,7
4809,6
4814,7
4823,7
4825,1
4830,6
4832,5
4833,2
4840,4
4841,6
4844,7
4845,7
4849,5
4858,7
4870,6
4875,7
4877,7
4882,4
4891,6
4900,5
4905,6
4907,5
4908,7
4923,3
4924,7
4925,7
4927,5
4933,7
4935,7
4941,3
4944,6
4946,3
4953,6
4956,2
4968,3
4985,2
4989,7
4995,1
5005,5
5010,3
5016,7
5018,7
5029,2
5031,4
5037,3
5039,6
5041,5
5043,6
5052,6
5055,6
5059,6
5063,7
5067,8
5070,6
5072,6
5073,5
5079,8
5086,3
5093,6
5094,1
5098,7
5101,7
5108,2
5112,6
5113,7
5119,7
5120,5
5121,6
5126,7
5127,7
5128,7
5131,3
5137,3
5146,6
5148,6
5150,6
5159,7
5160,7
5163,3
5170,6
5177,5
5179,6
5185,6
5188,6
5190,6
5191,4
5192,3
5195,1
5198,6
5208,4
5214,6
5215,7
5219,3
5220,7
5223,2
5224,3
5225,7
5227,3
5229,8
5231,1
5236,6
5237,4
5238,6
5240,5
5248,7
5252,6
5256,5
5269,8
5270,3
5272,7
5275,6
5276,6
5279,7
5280,4
5281,7
5291,3
5292,6
5294,3
5296,8
5302,6
5307,7
5312,8
5313,6
5314,7
5315,5
5316,6
5317,6
5318,5
5321,4
5322,7
5323,4
5324,7
5334,6
5343,1
5344,1
5345,6
5355,1
5364,5
5369,7
5371,7
5380,7
5385,1
5392,5
5395,7
5396,7
5398,7
5400,6
5402,7
5411,7
5412,1
5414,6
5417,5
5424,7
5427,6
5428,3
5430,6
5432,6
5438,2
5448,6
5459,2
5460,6
5461,6
5463,1
5477,4
5479,4
5481,7
5482,6
5491,6
5493,7
5506,5
5507,1
5517,6
5532,6
5533,6
5534,7
5541,6
5542,3
5548,1
5551,2
5553,3
5554,7
5565,6
5574,6
5575,8
5576,1
5583,4
5584,2
5586,3
5587,3
5588,7
5596,6
5597,8
5601,7
5603,5
5613,6
5614,8
5618,7
5619,7
5621,7
5622,7
5627,7
5628,4
5630,7
5633,3
5639,4
5643,6
5649,4
5653,6
5655,6
5664,1
5667,3
5670,7
5674,3
5678,6
5680,3
5687,3
5692,6
5694,6
5697,8
5701,3
5704,6
5710,6
5711,4
5716,3
5724,7
5725,3
5726,4
5727,7
5731,6
5749,4
5751,7
5755,5
5756,6
5761,7
5767,2
5768,4
5770,4
5772,3
5773,6
5775,7
5776,7
5784,1
5792,1
5793,6
5794,7
5797,6
5799,7
5800,7
5805,4
5809,7
5813,2
5817,6
5824,6
5829,4
5832,1
5835,3
5837,2
5847,6
5854,6
5857,5
5860,7
5872,3
5874,7
5876,2
5880,6
5882,4
5891,5
5892,1
5906,6
5922,6
5923,5
5927,6
5929,3
5941,4
5942,3
5945,8
5947,6
5950,6
5951,6
5952,4
5960,6
5965,6
5967,7
5974,7
5977,1
5984,2
5987,7
5991,3
5996,2
5997,6
6002,1
6005,5
6008,7
6009,3
6014,6
6027,6
6030,2
6033,7
6034,3
6035,7
6043,7
6046,4
6047,5
6048,6
6070,3
6071,5
6085,1
6090,6
6091,6
6092,6
6098,7
6106,6
6108,7
6111,2
6115,7
6117,3
6121,4
6124,6
6126,6
6129,6
6131,7
6141,6
6142,1
6143,3
6144,3
6147,5
6148,3
6155,5
6158,2
6159,3
6162,3
6166,8
6172,2
6177,3
6178,8
6181,5
6182,7
6185,6
6191,6
6195,7
6204,6
6205,6
6211,6
6212,6
6219,7
6220,6
6223,3
6226,6
6239,6
6243,7
6249,1
6252,6
6255,4
6260,4
6261,6
6263,3
6264,3
6270,1
6271,6
6272,6
6274,7
6277,1
6280,6
6284,5
6286,3
6288,5
6290,6
6293,6
6299,6
6301,6
6304,1
6306,4
6308,6
6309,6
6312,8
6321,6
6322,4
6331,3
6335,6
6340,6
6343,7
6344,2
6347,5
6348,3
6349,8
6350,6
6354,7
6355,5
6362,4
6367,6
6372,6
6375,6
6379,1
6384,3
6386,8
6390,5
6396,4
6401,3
6403,6
6408,4
6410,3
6420,7
6430,8
6436,6
6440,7
6442,7
6443,7
6444,4
6459,6
6466,6
6469,6
6474,7
6475,3
6476,2
6490,2
6491,2
6496,1
6497,6
6498,5
6499,6
6501,6
6514,2
6515,5
6524,7
6526,1
6532,6
6537,4
6538,6
6541,3
6546,4
6551,1
6554,4
6557,3
6560,6
6565,6
6566,6
6578,4
6582,6
6587,6
6593,7
6596,6
6611,7
6615,6
6620,7
6626,5
6627,6
6628,5
6635,6
6639,5
6641,5
6645,4
6660,7
6663,7
6669,6
6674,3
6682,6
6685,2
6687,7
6692,5
6695,7
6696,2
6699,6
6700,6
6701,7
6705,1
6707,4
6709,6
6711,6
6714,2
6722,5
6723,6
6724,7
6726,4
6733,6
6734,7
6735,6
6736,5
6738,6
6741,7
6746,7
6754,6
6758,3
6763,1
6764,3
6768,6
6778,1
6784,7
6785,5
6787,6
6806,6
6825,4
6830,1
6831,6
6832,5
6833,3
6835,2
6842,6
6843,2
6853,5
6859,5
6860,4
6862,6
6867,2
6868,6
6885,6
6888,2
6889,6
6897,1
6898,1
6900,6
6902,3
6903,4
6907,2
6909,1
6911,1
6925,7
6930,4
6931,2
6933,2
6937,6
6941,2
6948,6
6950,8
6956,7
6957,7
6960,8
6962,4
6969,1
6971,3
6973,1
6980,6
6983,3
6985,6
6999,7
7005,8
7006,8
7007,4
7012,1
7013,6
7016,4
7017,8
7020,4
7024,4
7026,1
7027,1
7029,6
7032,2
7034,7
7044,7
7054,1
7057,7
7058,6
7060,6
7065,6
7069,6
7071,7
7076,3
7077,6
7081,2
7082,3
7093,6
7095,3
7098,2
7099,1
7105,1
7106,5
7122,6
7129,8
7130,6
7135,4
7136,1
7137,2
7138,7
7141,6
7143,5
7159,7
7162,7
7165,4
7169,2
7171,2
7172,6
7175,6
7178,6
7182,5
7190,7
7194,2
7196,6
7205,8
7207,5
7210,6
7211,4
7216,7
7219,2
7222,4
7224,7
7234,6
7237,6
7242,3
7246,7
7247,1
7251,4
7252,3
7257,3
7276,6
7281,6
7286,7
7287,4
7295,5
7297,6
7300,7
7307,7
7308,1
7310,4
7315,1
7317,6
7318,6
7322,6
7325,6
7326,8
7332,6
7342,8
7345,7
7347,6
7349,6
7352,6
7353,1
7354,7
7370,6
7392,7
7394,6
7396,6
7397,6
7400,6
7402,2
7406,6
7409,7
7410,7
7412,6
7414,3
7419,6
7420,4
7421,6
7424,5
7428,2
7431,7
7435,7
7437,6
7445,5
7449,6
7456,6
7458,7
7459,4
7463,2
7464,5
7465,7
7467,7
7471,2
7472,5
7485,6
7494,1
7505,6
7511,7
7512,6
7513,2
7514,1
7515,6
7523,1
7530,6
7531,7
7536,7
7538,7
7542,1
7543,7
7549,4
7557,6
7559,6
7560,8
7563,4
7564,7
7567,7
7572,6
7575,2
7588,4
7595,3
7596,6
7602,6
7609,5
7612,7
7613,3
7621,6
7622,6
7624,7
7625,6
7629,7
7632,7
7634,6
7636,7
7637,1
7638,2
7640,2
7643,7
7648,7
7653,1
7654,7
7662,6
7671,6
7674,6
7682,3
7683,7
7686,6
7690,3
7692,7
7694,3
7695,3
7700,5
7714,3
7715,6
7721,7
7728,6
7737,6
7739,4
7745,1
7747,5
7761,7
7762,6
7763,6
7770,2
7771,6
7774,7
7776,1
7779,6
7793,6
7795,7
7796,7
7800,8
7803,6
7808,6
7811,6
7812,5
7813,3
7814,5
7818,1
7826,7
7827,7
7831,7
7834,6
7837,4
7841,7
7842,7
7843,3
7844,6
7851,7
7854,7
7856,6
7859,7
7866,5
7869,7
7870,6
7872,1
7886,5
7892,6
7893,6
7908,8
7910,7
7914,6
7919,5
7922,4
7930,2
7932,3
7947,1
7949,6
7950,7
7952,6
7953,4
7955,7
7960,5
7961,4
7962,6
7963,7
7967,1
7968,6
7975,3
7977,6
7980,7
7985,6
7987,6
7994,2
7995,8
7999,6
8005,7
8007,6
8009,7
8014,6
8017,4
8018,6
8024,6
8025,3
8026,6
8029,3
8031,7
8035,6
8049,6
8058,2
8060,7
8061,4
8070,4
8071,6
8072,5
8073,4
8075,6
8076,2
8081,6
8082,5
8090,6
8094,4
8097,5
8107,6
8112,4
8115,3
8120,3
8123,3
8128,4
8129,7
8133,6
8138,6
8142,5
8143,6
8145,4
8146,6
8147,4
8151,5
8153,7
8163,1
8167,7
8168,4
8169,6
8172,1
8178,2
8184,6
8185,6
8186,3
8187,6
8191,1
8196,5
8205,4
8206,8
8216,1
8218,6
8219,8
8227,7
8228,5
8230,6
8231,4
8234,7
8241,6
8242,6
8245,7
8246,6
8251,6
8254,5
8262,3
8269,7
8277,6
8286,5
8287,4
8288,5
8289,5
8292,6
8293,3
8294,1
8296,6
8306,3
8307,3
8314,6
8317,2
8320,7
8326,6
8329,4
8330,5
8331,3
8343,5
8350,3
8352,1
8354,5
8355,2
8356,6
8357,1
8364,7
8370,3
8381,2
8382,6
8383,7
8386,4
8389,6
8390,2
8393,6
8399,7
8400,4
8403,6
8404,3
8405,7
8409,5
8413,5
8417,6
8418,4
8423,7
8427,5
8431,7
8432,7
8434,6
8437,7
8447,5
8449,7
8457,4
8459,5
8461,2
8466,4
8467,8
8469,6
8479,4
8481,7
8493,5
8496,6
8501,7
8502,6
8508,4
8509,7
8514,6
8518,5
8519,6
8527,8
8530,6
8537,4
8539,6
8542,5
8547,6
8550,6
8554,6
8556,4
8560,7
8566,5
8569,6
8571,7
8572,6
8575,5
8580,6
8584,3
8585,6
8587,3
8593,5
8595,6
8597,5
8598,7
8599,4
8601,7
8607,2
8612,6
8621,7
8625,5
8630,7
8631,6
8633,6
8644,6
8650,1
8652,7
8656,7
8657,6
8659,6
8660,7
8665,6
8667,1
8668,3
8670,6
8682,7
8690,6
8692,6
8698,3
8702,4
8710,5
8713,7
8714,7
8715,5
8718,5
8719,3
8722,6
8737,5
8738,8
8739,7
8740,2
8745,6
8750,8
8754,1
8757,5
8762,1
8769,7
8773,7
8782,6
8790,6
8804,3
8815,6
8818,6
8819,7
8828,4
8831,6
8838,6
8841,3
8847,4
8849,1
8857,2
8860,1
8861,6
8875,6
8884,5
8889,6
8891,7
8893,7
8894,5
8897,7
8909,2
8928,7
8932,3
8933,3
8934,7
8938,7
8943,3
8946,5
8951,2
8953,5
8959,1
8960,3
8963,5
8968,7
8972,6
8973,3
8977,2
8978,4
8980,7
8984,1
8987,5
8989,7
8995,7
8996,7
9001,3
9003,2
9005,3
9007,6
9009,6
9012,6
9015,7
9024,5
9031,6
9032,6
9035,6
9053,6
9060,6
9067,5
9068,7
9077,6
9080,7
9084,6
9087,5
9090,5
9095,5
9098,3
9101,7
9108,6
9112,3
9113,7
9117,5
9123,7
9124,6
9127,6
9130,5
9132,5
9136,6
9138,8
9142,7
9143,5
9145,7
9146,4
9148,6
9151,1
9154,7
9158,6
9163,4
9169,4
9171,6
9176,3
9181,6
9185,6
9187,6
9188,8
9190,7
9204,7
9205,6
9207,4
9213,7
9220,6
9221,5
9224,4
9225,6
9227,7
9232,6
9234,7
9237,6
9238,7
9240,3
9248,6
9253,7
9254,6
9257,3
9264,1
9267,6
9269,7
9271,6
9272,5
9276,6
9278,4
9280,6
9281,7
9286,2
9288,6
9290,6
9291,8
9293,4
9294,7
9295,7
9298,8
9303,1
9304,7
9307,7
9309,7
9314,3
9315,6
9317,6
9318,7
9319,6
9320,7
9326,6
9331,1
9339,6
9342,5
9349,1
9353,1
9359,6
9362,1
9366,7
9376,3
9384,6
9386,6
9390,5
9396,5
9399,6
9402,4
9415,5
9420,6
9421,7
9422,5
9425,1
9428,7
9440,7
9441,3
9443,6
9451,4
9456,2
9457,2
9459,7
9465,4
9475,7
9483,1
9485,7
9488,7
9492,2
9494,1
9495,4
9498,3
9502,5
9506,2
9509,6
9512,6
9516,7
9520,6
9524,4
9531,2
9532,7
9538,6
9547,5
9549,3
9550,2
9552,6
9555,7
9563,7
9565,7
9574,6
9586,2
9587,7
9593,8
9594,5
9597,6
9600,1
9603,7
9607,6
9608,3
9609,3
9610,7
9612,7
9613,6
9618,4
9619,4
9621,4
9625,3
9638,7
9644,6
9650,1
9652,3
9654,8
9660,8
9665,6
9666,5
9668,6
9672,7
9674,7
9677,1
9683,4
9689,7
9690,6
9691,2
9701,7
9709,7
9712,7
9713,6
9714,5
9717,7
9720,6
9726,7
9729,5
9730,6
9741,7
9747,6
9763,7
9765,6
9771,6
9774,7
9777,5
9779,6
9783,3
9784,6
9791,7
9802,5
9810,5
9818,6
9820,5
9822,7
9825,3
9829,8
9832,6
9839,6
9846,7
9847,5
9852,4
9854,5
9855,1
9857,4
9860,4
9863,4
9866,3
9867,6
9869,8
9875,5
9879,1
9880,7
9885,6
9889,6
9890,6
9898,6
9900,1
9901,3
9917,7
9927,2
9928,4
9933,4
9937,4
9939,7
9940,1
9942,2
9945,8
9946,7
9950,8
9953,3
9954,1
9961,5
9975,6
9980,6
9983,7
9988,3
9989,3
9990,4
9991,5
9993,3
10000,5
10007,8
10010,7
10013,6
10019,6
10024,7
10026,6
10034,7
10037,5
10038,2
10045,7
10046,7
10056,6
10060,8
10062,7
10067,4
10070,2
10073,5
10074,7
10082,4
10086,6
10092,7
10096,8
10110,7
10111,6
10113,7
10115,5
10116,7
10117,7
10132,7
10135,5
10136,7
10144,6
10147,6
10154,7
10162,6
10164,5
10166,4
10167,6
10179,7
10184,7
10192,2
10203,3
10206,3
10215,6
10217,6
10222,6
10227,4
10231,7
10232,6
10236,5
10238,6
10248,6
10252,3
10262,7
10273,5
10288,6
10289,6
10290,6
10291,6
10292,6
10296,5
10302,6
10304,5
10311,6
10312,2
10313,2
10316,3
10318,6
10319,2
10320,6
10324,3
10325,7
10329,2
10330,6
10332,4
10333,6
10344,6
10348,7
10349,4
10352,3
10353,6
10354,7
10356,7
10357,6
10360,6
10362,7
10367,3
10369,7
10370,7
10372,1
10376,7
10377,7
10379,7
10384,6
10388,6
10391,7
10395,7
10403,6
10405,4
10407,6
10411,3
10417,7
10418,6
10420,7
10422,2
10426,3
10447,6
10449,2
10450,3
10453,7
10455,2
10457,3
10458,1
10461,3
10463,3
10467,6
10470,6
10475,4
10482,7
10485,2
10495,6
10501,6
10504,6
10510,6
10513,1
10517,3
10525,1
10530,5
10536,7
10537,6
10540,5
10550,7
10551,3
10552,7
10557,7
10560,5
10562,5
10563,5
10566,1
10568,6
10578,6
10580,2
10587,6
10597,2
10599,6
10606,4
10608,8
10610,4
10614,1
10615,7
10617,6
10625,3
10629,7
10633,1
10636,6
10637,6
10640,7
10649,6
10653,6
10654,8
10656,1
10660,6
10662,6
10667,3
10669,6
10671,6
10672,7
10676,5
10677,7
10680,7
10681,1
10690,6
10702,3
10703,2
10706,8
10708,3
10710,5
10713,7
10718,3
10720,6
10724,1
10726,7
10732,7
10735,6
10739,6
10742,6
10746,2
10747,6
10748,6
10752,7
10754,7
10758,6
10766,6
10768,7
10771,6
10772,7
10781,1
10782,3
10786,6
10788,6
10789,3
10796,1
10798,6
10802,2
10804,4
10812,6
10824,3
10826,6
10833,4
10837,1
10840,1
10841,5
10842,6
10846,3
10848,6
10849,6
10850,7
10853,6
10855,7
10856,6
10858,7
10861,7
10867,7
10883,1
10890,6
10892,6
10893,6
10896,3
10897,2
10901,7
10907,6
10909,6
10910,1
10913,7
10921,7
10926,8
10929,7
10933,1
10936,7
10938,6
10940,4
10941,6
10942,3
10947,6
10949,5
10951,3
10952,4
10955,4
10977,7
10978,5
10979,3
10980,1
10993,1
10995,7
11000,5
11002,7
11008,5
11009,3
11017,7
11023,7
11026,3
11027,2
11036,6
11041,6
11050,6
11075,7
11077,3
11088,5
11090,6
11092,8
11097,2
11101,7
11110,5
11112,1
11113,5
11123,6
11124,4
11126,1
11135,4
11136,1
11139,6
11146,6
11159,6
11166,6
11173,1
11174,3
11177,6
11178,5
11180,6
11188,6
11189,6
11190,3
11192,6
11203,5
11206,1
11209,5
11215,7
11224,7
11225,2
11227,5
11231,3
11242,6
11245,6
11246,5
11249,4
11251,7
11253,6
11255,7
11257,4
11258,6
11265,2
11268,1
11270,7
11272,1
11277,4
11278,6
11282,6
11285,3
11288,7
11293,2
11295,3
11296,1
11301,7
11311,6
11317,3
11320,6
11323,7
11325,3
11331,7
11332,3
11342,4
11345,6
11350,6
11356,1
11357,5
11383,6
11386,7
11387,4
11388,7
11390,2
11392,7
11394,3
11406,6
11410,4
11412,7
11417,6
11418,6
11423,5
